Pointer,Japanese,English,Draft version,Formatted?,Notes
0x110000,"みなみのしまにすんでる
おサルさんのうただよ!
 うたって! ふーん<*A>",/0x110000/<*A>,,0,Questions 074 (partial) to 110 (partial).
0x110002,"なんだしってるのか!
つまんないのー!!
 うたうか? そんなー<*A>",/0x110002/<*A>,,0,
0x110004,"はずかしいよ このうたは
けっこう ゆうきがいるもん!<*2>",/0x110004/<*2>,,0,
0x110006,"なんだよきゅうに そっけないな
もしかしてうたヘタなのか?<*2>",/0x110006/<*2>,,0,
0x110008,"よーし!...あれ?
さいしょのでだしなんだっけ?<*2>",/0x110008/<*2>,,0,
0x11000a,"うそだよ!もしかして
しらないかとおもってさ!<*2>",/0x11000a/<*2>,,0,
#######,#075,,,,
0x11000c,"オレがいちばんすきなうたは!
『おおきなのっぽのふるどけい』
 オレもすき そうなの?<*A>",/0x11000c/<*A>,,0,
0x11000e,"とけいは おじいさんと
ずっといっしょだったんだよな!
 そうだね ずっと?<*A>",/0x11000e/<*A>,,0,
0x110010,"オマエ きいたことないのか?
だったらきいたほうがいいぞ!
 わかった えー<*A>",/0x110010/<*A>,,0,
0x110012,"なんどきいても
いいんだよなー これが!<*2>",/0x110012/<*2>,,0,
0x110014,"そうだよ!おじいさんが
うまれてからずっとだぜ!<*2>",/0x110014/<*2>,,0,
0x110016,"かんそうをきかせてくれよ!
ぜったいかんどうするぜ!<*2>",/0x110016/<*2>,,0,
0x110018,"オマエ..このうたをしらないと
そんするぞ!ほんとだぞ!<*2>",/0x110018/<*2>,,0,
#######,#076,,,,
0x11001a,"さあ みなさんごいっしょに!
『おおきなくリのきのしたで』
 きゅうだな なにそれ?<*A>",/0x11001a/<*A>,,0,
0x11001c,"きゅうでもなんでも
やるったらやるの!!
 わかった わからない<*A>",/0x11001c/<*A>,,0,
0x11001e,"しらないのか!ちいさいころ
みんな おしえてもらうんだろ?
 わすれた そんなことない<*A>",/0x11001e/<*A>,,0,
0x110020,"せーの!お~おきなくリの~
きのしたで~ ちゃんとできた?<*2>",/0x110020/<*2>,,0,
0x110022,"ふリがわからない?
デンワじゃおしえられないよ!<*2>",/0x110022/<*2>,,0,
0x110024,"おもいだして!おもいださないと
ダメだよ!!<*2>",/0x110024/<*2>,,0,
0x110026,"おしえてもらってないのか?
じゃあ しょうがないね<*2>",/0x110026/<*2>,,0,
#######,#077,,,,
0x110028,"おしえてほしいんだけど
『はるがきた』ってしってる?
 しってる ちょっと<*A>",/0x110028/<*A>,,0,
0x11002a,"やまにきた さとにきたのあと
なににきたんだっけ?
 のにもきた いにもきた<*A>",/0x11002a/<*A>,,0,
0x11002c,"なんかこのうたをきくと
ほんわかしたきぶんになるよね
 そうだね そうでもない<*A>",/0x11002c/<*A>,,0,
0x11002e,"そうか...いろんなところに
はるがやってきたんだね!<*2>",/0x11002e/<*2>,,0,
0x110030,いに はるがくる?どういうこと?ちょうしがいいってこと?<*2>,/0x110030/<*2>,,0,
0x110032,"やっぱリこのメロディーが
いいんだとおもうんだよね!<*2>",/0x110032/<*2>,,0,
0x110034,"なんで?オレがもういちど
うたってやろうか?<*2>",/0x110034/<*2>,,0,
#######,#078,,,,
0x110036,"『めだかのがっこう』だけどさ
あれはどこにあるの?
 しらない きまってない<*A>","So... where's this ""school of fish"" I've been hearing about?
<Q>Dunno<|>Nowhere specific</Q><*A>","So... where's this ""school of fish"" I've been hearing about?
Dunno / Nowhere specific",0,"Preserved most of the content of the discussion by changing a reference to the children's song ""Medaka no Gakkō"" to a reference to a common English expression."
0x110038,"ぜったいどっかにあると
オレはおもうんだけどね!
 そうかな ないよ<*A>","It's gotta be somewhere, though, right?
<Q>I guess<|>No</Q><*A>","It's gotta be somewhere, though, right?
I guess / No",0,
0x11003a,"それじゃあ どこにでも
あるっていうのか?
 あるんじゃん かぎられてる<*A>","So you're saying there could be a school of fish anywhere?
<Q>Anywhere!<|>Well, mostly</Q><*A>","So you're saying there could be a school of fish anywhere?
Anywhere! / Well, mostly",0,
0x11003c,"そうだよ!こんどオマエも
さがしてみろよ!<*2>","Right! Help me look for it sometime, hm?<*2>","Right! Help me look for it sometime, hm?",0,
0x11003e,"いや!オレはあきらめないぞ!
みたってやつをさがしてやる!<*2>",No way! I'm not giving up! There's gotta be someone who's seen it!<*2>,No way! I'm not giving up! There's gotta be someone who's seen it!,0,
0x110040,"それじゃあ つまらないな
どこにでもあるのか...<*2>","That's no fun. Anywhere, huh...<*2>","That's no fun. Anywhere, huh...",0,
0x110042,"みずがきれいじゃないと
いけないのか..なるほどな!<*2>",Only in clean waters? I see!<*2>,Only in clean waters? I see!,0,
#######,#079,,,,
0x110044,"なんかさ クリスマスのうたって
すきなんだよねー
 なんで? そうかな<*A>","I gotta say, Christmas music is pretty darn good.
<Q>Why?<|>I guess</Q><*A>","I gotta say, Christmas music is pretty darn good.
Why? / I guess",0,
0x110046,"なんか ワクワクするっていうか
ドキドキするっていうか...
 わかるよ それはね<*A>","It's, you know... exciting! Gets you all fired up!
<Q>Oh yeah!<|>That's because...</Q><*A>","It's, you know... exciting! Gets you all fired up!
Oh yeah! / That's because...",0,
0x110048,"クリスマスのうたきらい?
オレはだいすきなんだけどな!
 サンタしってる? きらい<*A>","You don't like Christmas music? I love it to bits!
<Q>Have you heard of Santa?<|>I'm not into it.</Q><*A>","You don't like Christmas music? I love it to bits!
Have you heard of Santa? / I'm not into it.",0,
0x11004a,"そっか わかってくれるか!
いったいどうしてなんだろうな?<*2>","Yeah, you get me! There's just something about it.<*2>","Yeah, you get me! There's just something about it.",0,
0x11004c,"サンタさん?いいこにしてれば
プレゼントもらえるのか!!<*2>",Santa? He gives you presents if you're good?!<*2>,Santa? He gives you presents if you're good?!,0,
0x11004e,"サンタさん?どんなひと?
ふだんはなにしてるひとなの?<*2>","Santa? Who? What does this ""Santa"" do?<*2>","Santa? Who? What does this ""Santa"" do?",0,
0x110050,"なんで!なんかいやな
おもいででもあるのか?<*2>",What! Why? Do you have bad memories of Christmas?<*2>,What! Why? Do you have bad memories of Christmas?,0,
#######,#080,,,,
0x110052,"みんなどんなときに
うたをうたうのかな?
 たのしいとき かなしいとき<*A>","I wonder when people usually sing.
<Q>When they're happy.<|>When they're sad.</Q><*A>","I wonder when people usually sing.
When they're happy. / When they're sad.",0,
0x110054,"たのしいときにうたをうたうと
もっとたのしくなるからね!
 そうだね それいがいにも<*A>","Oh yeah! If you sing when you're happy, you get even happier!
<Q>Totally!<|>Also...</Q><*A>","Oh yeah! If you sing when you're happy, you get even happier!
Totally! / Also...",0,
0x110056,"かなしいときにうたをうたうと
ぜんぶ わすれちゃうからね
 そうだね それいがいにも<*A>","Oh, I see, if you sing when you're sad you'll forget about it.
<Q>Totally!<|>Also...</Q><*A>","Oh, I see, if you sing when you're sad you'll forget about it.
Totally! / Also...",0,
0x110058,"だからみんなうたをうたうのが
だいすきなんだね!!<*2>","Now that you mention it, everybody loves singing, right?<*2>","Now that you mention it, everybody loves singing, right?",0,
0x11005a,"なになに?トモダチもふえる?
いいこときちゃった!!<*2>","What's that? You can make friends by singing, too? I should write that down!<*2>","What's that? You can make friends by singing, too? I should write that down!",0,
0x11005c,"つらいこともあるけど
うたがあればヘいきだね!<*2>","When times are tough, you can always sing a song!<*2>","When times are tough, you can always sing a song!",0,
0x11005e,"え?ひとをかんどうさせられる!
うたはきもちもつたわるんだね!<*2>","Ahhh! You can move people's hearts! Songs can convey feelings, huh.<*2>","Ahhh! You can move people's hearts! Songs can convey feelings, huh.",0,
#######,#081,,,,
0x110060,"オレの18ばん しってるか?
『かえるのうた』なんだ! 
 マジで! ダサい<*A>","Know what my favorite party trick is? Singing ""Itsy Bitsy Spider""!
<Q>Really?<|>Lame...</Q><*A>","Know what my favorite party trick is? Singing ""Itsy Bitsy Spider""!
Really? / Lame...",0,
0x110062,"マジだよ!オレのうたをきいて
ないたやつがいるくらいさ!
 おかしくて? かんどうして?<*A>","Yeah! It's even brought some people to tears!
<Q>Tears of laughter?<|>Were they moved?</Q><*A>","Yeah! It's even brought some people to tears!
Tears of laughter? / Were they moved?",0,
0x110064,"ダサいとはなんだ!
いまはこれがはやってるの!
 ほんと しらなかった<*A>","Whaddaya mean, ""lame""?! It's all the rage lately!
<Q>Really?<|>I had no idea</Q><*A>","Whaddaya mean, ""lame""?! It's all the rage lately!
Really? / I had no idea",0,
0x110066,"しつれいなやつだな!
あまリのうまさにだよ!<*2>","Ow, rude! Of course not. It's because I'm too good at singing!<*2>","Ow, rude! Of course not. It's because I'm too good at singing!",0,
0x110068,"そう!かんどうして
オレがないてたくらいだからな!<*2>",Yeah! I've even made myself cry a few times.<*2>,Yeah! I've even made myself cry a few times.,0,
0x11006a,"しらないオマエのほうが
よっぽどダサいとおもうぜ!<*2>","If you didn't even know that, I think you're the lame one!<*2>","If you didn't even know that, I think you're the lame one!",0,
0x11006c,"もうすこし よのなかの
ながれをよんだほうがいいぜ!<*2>",You gotta keep an eye on what's hip and happening!<*2>,You gotta keep an eye on what's hip and happening!,0,
#######,#082,,,,
0x11006e,"『こいのぼリ』っていう うたを
さいきん おぼえたんだ!
 そうなの ふむふむ<*A>","I recently learned a song called ""Auld Lang Syne""!
<Q>Nice!<|>Uh-huh</Q><*A>","I recently learned a song called ""Auld Lang Syne""!
Nice! / Uh-huh",0,Koinobori → Auld Lang Syne
0x110070,"およいでるってことは
ほんものの さかななんだよね?
 ほんもの ちょっとちがう<*A>","What does ""auld lang syne"" mean?
<Q>Old long sign<|>Old times</Q><*A>","What does ""auld lang syne"" mean?
Old long sign / Old times",0,
0x110072,"こいのぼリってなに?
 しらないのか ういてるやつ<*A>","What language is that, even...?
<Q>You don't know?<|>Almost English</Q><*A>","What language is that, even...?
You don't know? / Almost English",0,
0x110074,"やねよリたかいところを
およぐってさかなっているの?<*2>","They liked using long words back then, didn't they. It makes sense that their signs would be long.<*2>","They liked using long words back then, didn't they. It makes sense that their signs would be long.",0,
0x110076,"さかなのかたちをしてるだけ
なんだ!みてみたいなー<*2>","Oh, I see! So it's like... ""for old times' sake"". That's beautiful.<*2>","Oh, I see! So it's like... ""for old times' sake"". That's beautiful.",0,
0x110078,"そうなんだよ しらないで
ずっと うたってたんだよな!<*2>","Nope! I sing it all the time, but I have no idea what it means.<*2>","Nope! I sing it all the time, but I have no idea what it means.",0,
0x11007a,"ああ あのういてるやつ...
って わかるか ボケ!<*2>","Aha, almost English, huh.
...
That doesn't tell me anything!<*2>","Aha, almost English, huh.
...
That doesn't tell me anything!",0,
#######,#083,,,,
0x11007c,"あめ あめ ふれ ふれ
かあさんが~ってうたしってる?
 しってる ちょっとだけ<*A>","Jack and Jill went up the hill... Do you know that old nursery rhyme?
Yes / Vaguely","Jack and Jill went up the hill... Do you know that old nursery rhyme?
Yes / Vaguely",0,Ame ame fure fure → Jack and Jill
0x11007e,"そのあとのジャノメでおむかえ
のジャノメってなに?
 ヘびのめ カサ<*A>","After that part, they go fetch a ""pail"". What's a pail...?
<Q>A painful nail<|>A bucket</Q><*A>","After that part, they go fetch a ""pail"". What's a pail...?
A painful nail / A bucket",0,"Janome → pail, snake eye → painful nail"
0x110080,"あのうたさ 2ばんとかあるの?
 あるよ しらない<*A>","Is there another verse...?
<Q>Yeah!<|>No idea</Q><*A>","Is there another verse...?
Yeah! / No idea",0,
0x110082,"ヘびのめなんかもって
どうするの?こわいよー!<*2>",Is that some kinda weapon?! That's pretty hardcore for a nursery rhyme!<*2>,Is that some kinda weapon?! A nursery rhyme shouldn't be that scary!,0,
0x110084,"カサのことなんだ!
わからなかったよー!<*2>","Oh, a bucket! I had no idea!<*2>","Oh, a bucket! I had no idea!",0,
0x110086,"あるんだ!こんどかみに
かいてちょうだい!<*2>","Huh! Write it down for me next time, please!<*2>","Huh! Write it down for me next time, please!",0,
0x110088,"けっこう そういうのあるよね
サビしか わからないとかね!<*2>",I guess that's how most people are with nursery rhymes... It's like only knowing the chorus of a song!<*2>,I guess that's how most people are with nursery rhymes... It's like only knowing the chorus of a song!,0,
#######,#084,,,,
0x11008a,"『ほたるのひかリ』は どんな
ときにうたうものなの?
 そつぎょう にゅうがく<*A>","When do you sing ""Happy Birthday"" again?
<Q>Birthdays<|>New year's</Q><*A>","When do you sing ""Happy Birthday"" again?
<0>Birthdays<0>New year's<*A>",0,Changed due to cultural differences.
0x11008c,"かなしいときに かなしいうたを
うたうと よけいかなしくない?
 かなしい いいの!<*A>","Happy birthday, dear <&name>♪
Happy birthday to you!♪
<Q>Nice singing!<|>Eh...</Q><*A>","Happy birthday, dear <&name>♪
Happy birthday to you!♪
<0>Nice singing!<0>Eh...<*A>",0,
